1.000000000000000020e-100 1.604379306407859983e-03 9.381640741180516174e-34 8.165664837685916952e-06 9.983874550287543670e-01 3.712064222886331760e-30 1.117647799316714470e-40 1.001322978116643609e-100
1.363767473608901995e-32 8.727170255218149796e-21 9.611269892952836933e-07 2.295610965997541927e-09 3.078603496943640778e-34 9.999990365773998580e-01 5.591117934460798212e-64 4.866430286301881006e-35
1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01
1.665205145007577869e-09 9.176530735068339399e-20 6.607276434234835572e-01 1.498878096744746020e-76 3.846177011742867635e-35 4.855994090281954417e-02 2.725449979019911595e-01 1.816741610650060568e-02
1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01
1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01
1.267196695732681766e-32 1.218119919041647812e-40 9.999999999371047554e-01 1.000000000000000020e-100 1.347758123617371514e-25 2.692853549608711171e-39 1.262116063988802363e-19 6.289513507463075525e-11
1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01
6.728822669181477790e-15 6.075789510109401743e-50 7.720410124068655122e-01 1.731153021816534965e-01 1.113994404413498572e-43 3.559581294248720384e-02 1.924787246898702897e-02 2.233930652450999498e-32
1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01
2.865014405199194351e-06 1.487629262459029027e-18 2.138242570756538344e-36 3.020662296488200070e-57 9.999971349855947267e-01 7.514773355462266872e-60 5.050944317518456761e-58 4.290672920574342058e-61
2.305620191746906061e-28 9.766419384663390657e-01 8.847967440834689003e-38 2.784359172118160736e-11 6.637238004285939566e-12 2.335806149918006475e-02 5.171258238315975255e-32 1.889401151653024555e-23
1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01
1.000000000000000528e-100 3.446210723616971652e-23 3.459894027941924743e-44 1.262194961281868696e-09 8.867955125506568961e-03 9.473148964524694682e-01 5.706965977647415600e-84 4.381714715982895636e-02
1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01
1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01
2.554319402950550579e-15 5.104103987798337870e-68 9.860325596628843892e-01 2.971823950032009391e-36 3.848179664736609608e-05 4.581256114109960388e-69 4.969503556417628016e-04 1.343200818482391014e-02
1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01
3.408873206339829353e-36 3.569286857619187582e-66 2.886904158352497094e-07 3.109930593840066107e-31 4.093167938377792269e-39 8.990739071274855831e-01 1.009258041820985663e-01 1.220558810008766045e-37
1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01
1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01
4.673856989782746988e-12 2.194580616726161795e-26 1.492439477289369057e-02 3.833311816084786651e-21 9.850756052224323156e-01 7.692197144781595133e-57 1.588546539121226315e-45 1.264116784622454677e-16
1.691794788086831449e-58 1.000000000000000020e-100 1.000000000000000000e+00 2.066771811727884450e-48 3.633987395072795783e-51 8.421255265317078216e-24 4.474376848568393861e-17 1.000000000005730439e-100
3.735783309096895388e-32 4.297827361780956699e-47 4.281521805558298289e-50 1.000000000000000020e-100 2.302313395193036558e-03 4.423444072696364998e-33 9.976976866048069548e-01 1.714688254638715423e-36
9.998038563689100044e-01 3.940928506358017647e-13 1.961436016393363821e-04 4.792828832802133300e-25 1.851957581879829839e-54 2.905655966452207708e-11 3.489171537014168172e-46 1.000000000000000020e-100
7.902581349303956072e-31 9.594621349146387158e-04 1.334968845745546162e-61 2.090187417318141450e-02 9.769362326423802756e-01 2.415650129717692128e-07 4.718316705563653785e-17 1.202189484510670075e-03
9.999999999980004883e-01 1.044887873446710040e-25 2.056974516219419379e-55 7.360223302528378538e-83 2.944474777100686945e-100 1.693507757908393672e-48 1.999458410586651208e-12 2.339975987721681555e-45
1.016287092576477343e-100 1.016103453712376018e-04 5.101923915536282090e-23 1.801154952368491875e-36 1.770917101052278334e-26 5.682278183151263061e-03 9.942161114714775927e-01 2.372317640339555666e-29
1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01
1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01
6.199188918580035601e-29 3.316951893509171856e-01 3.301025239108695830e-01 1.530500114452965355e-01 1.744065032149827130e-81 1.851522752929167515e-01 1.368888581897883373e-25 8.723836545232014310e-67
2.246792736782113492e-69 6.952158083788472097e-21 9.960583321091889264e-01 5.184303157824761707e-85 1.963171917293331118e-40 1.000000000000000020e-100 3.982917859598776548e-72 3.941667890810904469e-03
9.367546964146001853e-01 8.222985887309779114e-25 2.933083618218742649e-03 1.543079655640294549e-19 6.031221981877869787e-02 1.381483497431199460e-11 1.345874204180562100e-10 8.115555615472003598e-61
1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01
1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01
