1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
2.559685106357236589e-47 5.248431194993443534e-37 4.479049588217037803e-01 4.137530667893814518e-01 4.919218920403046453e-82 5.867958699216441987e-08 3.627392814815698952e-75 4.611799648701642064e-50 1.289970210742756509e-04 1.382129186882533611e-01
4.952636406802969507e-61 2.661162995614385868e-04 3.157763845936478191e-26 3.233601995524999314e-28 1.000000000000000020e-100 2.335833526851532768e-22 1.000000000000000020e-100 4.538513597860765606e-81 1.000000000000000020e-100 9.997338837004385859e-01
3.272236995954835666e-11 1.534347929664062577e-42 8.232239488347347717e-37 4.353242541886879602e-15 1.000000000000000020e-100 2.576481872273247369e-64 1.614114032842249816e-30 9.999999991080447126e-01 1.000000000000000020e-100 8.592286123535307274e-10
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
3.842409617223471818e-49 1.404385421948539213e-30 1.247750930297381205e-56 2.061694889468735899e-65 3.661599981356584656e-16 3.386844646649342237e-08 1.740197064032537882e-10 4.498129206847221728e-01 1.773856714242249832e-01 3.728013738485863038e-01
1.438513109239700986e-04 1.444937751128338235e-57 3.863788605765242634e-63 1.000000000103157585e-100 1.938606978155865412e-01 9.584744430793538134e-81 1.793186189013055640e-13 2.818159851671024896e-01 5.241794657062076590e-01 1.452228629608853836e-25
6.182310999008751623e-36 9.370981719320246395e-05 2.855821041984934926e-88 4.390608731114464819e-14 9.981437778190982435e-01 1.762512363664642387e-03 1.765461071793528715e-75 5.397453954497569549e-46 4.723104447436845283e-31 9.840022028128302778e-31
