6.903476347126252799e-02 -1.310367939592230746e-01 4.012501827312482672e-02 8.922399879896891761e-02
-1.310367939592231024e-01 3.733514910027478928e-01 -2.358238089064527143e-01 -9.087280522278068373e-02
4.012501827312479896e-02 -2.358238089064526866e-01 9.570020757895120189e-01 -3.966970034824812003e-02
8.922399879896890373e-02 -9.087280522278068373e-02 -3.966970034824812696e-02 5.284209012050350429e-01
