1.208624558727936782e-01 1.148786355542763538e-01 1.211603900321138183e-01 9.527193195702778061e-02 5.867370438932748011e-02 7.081238589761714719e-01 8.289830228675923451e-02 1.087832154140936647e-01
1.209149893217732197e-01 1.150115922367381804e-01 1.201538654913685139e-01 2.264650467284690105e-03 6.791469194696420075e-03 1.194701621716054568e-01 1.266813130310133761e+00 8.780826826478396741e-02
1.147252747971289955e+00 1.144812520984898885e-01 4.455694707002025995e-04 9.452062129901540877e-02 2.469102563197683176e-01 7.474631948572589557e-02 1.771826904984789147e-03 1.755964893768815760e-01
1.210841589495449122e-01 1.707564847614963188e+00 8.484244336609680914e-02 2.704448365113661448e-04 2.469226295318164566e-01 1.194699612426833174e-01 8.290478170851675599e-02 1.759403684814401236e-01
6.165741112867435120e-02 9.864692305714989340e-03 1.211514625736878348e-01 1.095606131277274131e-02 1.423073650612284025e-01 1.182950551922890836e-01 8.290478170843752770e-02 1.073799702000668432e+00
8.664760763557585732e-03 1.150081267341263730e-01 1.211614102543264321e-01 9.072693756635151485e-02 2.469226092882665369e-01 1.759366869930671484e+00 8.047323240846329662e-02 1.759742230434174770e-01
1.195314621834190072e-01 5.012532850983798111e-02 1.211614102612991323e-01 9.527180883753012808e-02 2.485589659728996981e-03 1.235745796290940446e-01 5.809102167313855425e-01 1.671974375120847123e-01
1.210411442667814197e-01 9.009985557611576573e-04 1.509029086289106925e+00 9.527304747358479597e-02 1.514722652358623523e-01 1.191796798953467657e-01 8.290465838339737548e-02 1.457506365273097959e-01
1.210839027186616096e-01 1.620126593047854779e-01 1.211564289229768721e-01 8.976471349705170133e-02 4.755051751966004603e-01 1.027504331566505280e-01 8.287615898042104134e-02 1.759741206898904620e-01
1.168662967302641215e-01 3.358237080102383088e-03 6.380178645414967542e-02 8.485488801057937402e-02 9.862507626788111770e-01 6.859115926237539795e-02 8.118263149344304153e-02 1.759735981806848648e-01
9.639608111939550195e-02 9.330036693472862352e-03 1.210312435482069210e-01 8.321581089451272895e-02 8.501965543264757841e-01 1.194377496234247660e-01 8.290418633391326286e-02 1.463450632219065461e-01
9.005941130980066323e-02 2.936704296052038837e-02 6.973153504468958958e-04 9.328628847413601710e-02 2.469226295318026065e-01 9.502047645389144481e-04 8.289674901328275558e-02 7.711366713811510509e-01
1.210841661290497362e-01 1.150118495044758493e-01 1.211614102613004368e-01 9.527306720426255426e-02 4.172709479362698426e-01 1.832965694260277612e-01 4.908265565352761678e-02 1.657542367518583526e-01
1.210001676478628940e-01 2.267869622431445409e-03 1.240640459490657127e-02 8.454163800830166720e-02 3.666995617415548525e-03 1.181478756150906168e-01 4.860903650288126987e-01 1.759716636411437773e-01
7.825724750241976058e-02 2.182320484465961191e-02 1.210598476180826805e-01 9.527242927644020976e-02 2.468490394895947737e-01 1.812912506444992466e+00 7.636631962269804785e-02 1.759474744580193095e-01
1.543940883031393041e-02 6.914087206527910756e-02 5.684335039108932841e-02 9.527306857494048653e-02 2.600986369908797613e-01 1.078865349621979108e-01 8.290478097890999210e-02 1.019511843858360300e-01
1.210841661291593013e-01 1.149953725284328099e-01 1.143801348227201503e-01 8.558927933417859180e-02 1.476356402838968629e+00 1.185017881934002648e-01 8.290478170474215036e-02 1.623975781383124872e-01
