1.896151890890206787e-32 8.286491874089117000e-05 9.999080854344416514e-01 9.049646817371245682e-06 1.473881694751985681e-38 1.208174411780628012e-100 2.387875084060835079e-27 1.471886221455724581e-22
2.691227816971615816e-47 1.000000000000000020e-100 1.745382635315162044e-05 4.152459074251610665e-05 1.115441971977667441e-92 1.128017945069336804e-57 5.846578146580700916e-91 9.999410215829043214e-01
1.802580698920099663e-04 1.000000000000000020e-100 2.777537080582328044e-68 3.694050061874783277e-100 2.396590777944288936e-10 2.046436084227454544e-01 7.951761332677034222e-01 1.000000000000000020e-100
1.000000000002115395e-100 1.003207369743258911e-100 2.009536258017865597e-98 9.999809852237420138e-01 9.868835791217421691e-28 6.708889059688205318e-35 4.227509385513196154e-09 1.901054874856908221e-05
5.550255187839487903e-01 3.898347272808357078e-15 4.449539562822526495e-01 5.616760831774584363e-42 2.895656477524330043e-46 2.052493379448988507e-05 2.088582536258434512e-25 3.750390307928414506e-30
4.007200056287836973e-39 9.999999999984896526e-01 1.510382832062624264e-12 5.318852377349215646e-31 1.299182760578485883e-86 9.838815213436054681e-49 1.000000000000000020e-100 1.000000000000000020e-100
1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01 1.250000000000000000e-01
9.999999999999985567e-01 4.985769349988014911e-16 1.505532230305524571e-16 1.621804894352813373e-77 1.266120303169363948e-41 5.474102281933798595e-20 3.034068244409349702e-87 8.579510984459602546e-16
5.441629982364041317e-10 2.740157525967730817e-25 4.334976192331398482e-33 3.820538569441144124e-59 2.270896456671710777e-30 1.000001848274365721e-100 1.080282724018995691e-90 9.999999994558370631e-01
1.914931535444720851e-18 1.680987010547273625e-19 9.999999999997036815e-01 1.422313118775952957e-52 1.661597040909117115e-74 4.166877632225846883e-17 5.243532938935581339e-43 2.961941127669446478e-13
