8.859260234418420572e-43 1.000000000000000020e-100 1.690468482076467049e-01 2.519171936805379473e-06 7.002851304031997293e-01 2.917853235267360890e-65 1.306655022172167890e-01 4.602558522519966000e-38 2.311101627589289717e-46
1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01
1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01
1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01
1.000000000000000020e-100 5.054525776710249868e-19 1.000000000000013090e-100 6.044450623573883691e-43 9.999999865972672985e-01 1.034437803361271506e-37 1.340273271126892646e-08 5.237112770703065603e-73 7.654652719583166838e-85
1.005334166782682166e-27 1.000000000000000020e-100 1.676024578133649506e-38 4.784789221259531170e-21 1.000000000000000000e+00 1.127361197483657256e-45 1.000000000000000020e-100 3.635811518866579039e-86 6.082395064516945243e-19
1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01
1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01
5.363194302761359743e-52 4.513203965279392442e-38 8.554372865655321956e-01 1.250912606551092265e-01 1.015913659318028276e-04 3.565547915079754661e-36 4.642587301993864750e-36 1.411693592159053317e-27 1.936986141342679837e-02
1.066001573420103312e-54 1.912822188410340498e-46 2.221564019763000710e-56 3.246723553134226930e-18 9.999999999999998890e-01 3.779805072952313186e-28 1.880198567708014466e-64 2.153196458843161935e-49 1.995603802181271516e-36
