9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02
3.150312459891991407e-02 1.000000000000000020e-100 1.065856758826401130e-17 5.069906425830635789e-55 4.715355573860966626e-02 1.132084833518343453e-35 7.319575971665704950e-01 1.893857224958999941e-01 1.263411769487233416e-72 7.211699674776021784e-18 3.964781033484731439e-21
9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02
9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02
3.565468434483098928e-97 5.696071188849012940e-80 2.279183524323716699e-07 3.115543139730211293e-52 9.999997720816473645e-01 2.949236853823918733e-20 7.222062995388185155e-28 1.252072496925301410e-64 2.190730638287301363e-16 1.079379151387336363e-29 1.000000434272747700e-100
9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02
9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02
9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02
9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02
5.676239798890571471e-44 1.190472287960903766e-33 9.444682028483912806e-01 5.288053124413686528e-49 2.124900516838112408e-74 2.228752259760654915e-85 2.174460169133962807e-69 1.412091938716249579e-11 1.235876315906671842e-56 7.668347919752745023e-52 5.553179713748793156e-02
9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02
1.592851949291810411e-50 3.436074249077772572e-50 1.000000000000000020e-100 1.213036586559782289e-43 1.849164834144769612e-74 9.999999997669454244e-01 9.045894198584549624e-16 4.744197980336668273e-39 8.115835934839739996e-18 2.173056346442366782e-21 2.330536765509781962e-10
1.299068432925456806e-56 6.344587139949904709e-15 2.982485459507781502e-87 1.087792643123813885e-45 4.499913952902088976e-16 9.999999346863145400e-01 6.105164641011492613e-08 4.262032265150816194e-09 5.936157454285694690e-38 2.237760378194137973e-29 2.227220936489496171e-20
9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02
9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02
9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02
9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02
9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02
9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02
1.000000003878731200e-100 9.995420465073633354e-01 5.670257516997314386e-23 4.565880735716551292e-04 1.365419065017373602e-06 1.432924390751754166e-61 6.299832885059907670e-92 1.302546663767447897e-67 2.393798586080957162e-28 1.146381841454005312e-58 2.771755255063773343e-55
9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02
9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02
9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02
9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02
9.951555221500405501e-01 1.629134174171246617e-03 1.649221940042006316e-21 3.155611540262985397e-03 1.146203889778570033e-35 2.500509645656623089e-07 1.798630339823765754e-40 2.622597915441066546e-59 3.186471897641605738e-99 1.966468089989637712e-40 5.948208456062270896e-05
9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02
9.760574873189240552e-01 1.902366930244100906e-95 2.270909113670983859e-02 4.549132247212832165e-30 4.064717188761330797e-07 1.174196543129932161e-18 1.233015072647112784e-03 3.396884580224716659e-54 4.147790696793427362e-90 5.676659938100724356e-95 2.316076691088912522e-33
1.066212102120610338e-03 1.000000000000000020e-100 1.426677390048756880e-06 6.503200280892734725e-08 7.407540282893830892e-59 1.196224256783468751e-35 3.410494730397642393e-01 6.578828216844644361e-01 4.471488976045844353e-49 1.464257720994410936e-09 4.949283694068824829e-23
9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02
9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02
9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02
9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02
9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02
9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02
2.541730839777619136e-07 3.401597032418858735e-56 3.872443957132876702e-01 1.419280723996109432e-33 5.799788644282856120e-01 3.175452686689329548e-38 4.610097020219060387e-27 2.739420780139431427e-24 1.669001134050265844e-02 1.608647434484009042e-02 1.850516412889758863e-46
9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02
9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02
9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02
9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02 9.090909090909091161e-02
