6.893739665433720742e-02 1.815479149080209340e-02 2.882551884574287293e-02 1.013648355931244943e-01
1.815479149080209686e-02 6.544398626025257903e-02 2.943644139112151781e-02 1.997511427075046933e-02
2.882551884574286946e-02 2.943644139112152128e-02 3.280713014825363816e-01 1.456013363433322771e-01
1.013648355931245082e-01 1.997511427075046586e-02 1.456013363433322771e-01 5.744376798757829805e-01
