3.602327719955909779e-04 8.509054126640443194e-05 9.862601597015723670e-04 5.315786617541926745e-04 7.637331439985607651e-03 1.752140009566053799e-04 3.848789901574924122e-05 4.468579917796915157e-04 5.068322697644778857e-03
3.602327719956915919e-04 8.509054126640529930e-05 9.862601597015741017e-04 5.315786617543123704e-04 7.637331439985788062e-03 1.752140009568126794e-04 3.848789901574924122e-05 4.468579917796915157e-04 5.068322697644882940e-03
3.602327719955909779e-04 8.509054126640443194e-05 9.862601597015741017e-04 5.315786617541926745e-04 7.637331439985774184e-03 1.752140009566305334e-04 3.848789901575054226e-05 4.468579917796915157e-04 5.068322697644889879e-03
1.085465292531558185e-01 1.132308814495138760e-01 1.341917443352996231e-01 1.066284299457864460e-01 8.198585993819450246e-02 1.245261505143163000e-01 1.167656647218255905e+00 4.916366389991350117e-02 8.568195922547149068e-02
1.085465500186478111e-01 1.132308811847123481e-01 1.341917443352996231e-01 1.066284299457864460e-01 1.670500810846546613e-01 2.144801357361461935e+00 1.146677210076318260e-01 1.075276301391088901e-01 8.568195922547543197e-02
1.085465500187220572e-01 1.132308814495138760e-01 1.131314386285313528e-01 1.066284299457864460e-01 1.670500810845977624e-01 2.104831406370849756e+00 1.147083063807014108e-01 1.075276301391088901e-01 8.568195922547543197e-02
1.085465500187220572e-01 1.132308814495138760e-01 1.341917443116563413e-01 1.066284299457864460e-01 1.868462755501481665e+00 1.245261505143163000e-01 1.147083063807016051e-01 1.075276301391087097e-01 8.360513438320095470e-02
3.602327719955909779e-04 8.509054126640529930e-05 9.862601597015602239e-04 5.315786617541909398e-04 7.637331439985795001e-03 1.752140009566183904e-04 3.848789901574924122e-05 4.468579917796897810e-04 5.068322697644782326e-03
1.085465500047231302e-01 1.132308814495138760e-01 1.341917443352996231e-01 1.066284299457864460e-01 1.871824196853926203e+00 1.245261505143163000e-01 1.147083063807014108e-01 1.075276301391088901e-01 8.568195922547543197e-02
3.602327719954938334e-04 8.509054126631075687e-05 9.862601597015602239e-04 5.315786617541909398e-04 7.637331439985593773e-03 1.752140009566183904e-04 3.848789901574967490e-05 4.468579917796724338e-04 5.068322697644782326e-03
3.602327719955909779e-04 8.509054126640616666e-05 9.862601597015741017e-04 5.315786617541926745e-04 7.637331439985788062e-03 1.752140009566209924e-04 3.848789901575054226e-05 4.468579917796932505e-04 5.068322697644782326e-03
3.602327719954903640e-04 8.509054126640529930e-05 9.862601597015567545e-04 5.315786617540920606e-04 7.637331439985774184e-03 1.752140009566166556e-04 3.848789901574794017e-05 4.468579917796915157e-04 5.068322697644882940e-03
3.602327719955909779e-04 8.509054126640703403e-05 9.862601597015723670e-04 5.315786617541926745e-04 7.637331439985774184e-03 1.752140009566183904e-04 3.848789901584681941e-05 4.468579917796915157e-04 5.068322697644782326e-03
1.082310183552024352e-01 2.233943511987367181e+00 1.341917443352996231e-01 1.066284286082423288e-01 1.670500810846546613e-01 1.245261505143163000e-01 1.147083012150617171e-01 1.075276301391089040e-01 8.568195922547525156e-02
3.602327719955892432e-04 8.509054126630642007e-05 9.862601597015741017e-04 5.315786617542134912e-04 7.637331439985801940e-03 1.752140009566175230e-04 3.848789901574880754e-05 4.468579917796932505e-04 5.068322697644782326e-03
3.602327719954920987e-04 8.509054126630728743e-05 9.862601597015602239e-04 5.315786617540937953e-04 7.637331439985607651e-03 1.752140009566053799e-04 3.848789901565122934e-05 4.468579917795718198e-04 5.068322697644764979e-03
3.602327719954903640e-04 8.509054126628473602e-05 9.862601597015584892e-04 5.315786617541926745e-04 7.637331439985593773e-03 1.752140009566175230e-04 3.848789901565079566e-05 4.468579917796689643e-04 5.068322697644778857e-03
3.602327719954903640e-04 8.509054126630815479e-05 9.862601597015602239e-04 5.315786617540937953e-04 7.637331439985586834e-03 1.752140009566175230e-04 3.848789901574924122e-05 4.468579917796689643e-04 5.068322697644761510e-03
3.602327719955909779e-04 8.509054126630642007e-05 9.862601597015741017e-04 5.315786617540937953e-04 7.637331439985586834e-03 1.752140009566183904e-04 3.848789901574794017e-05 4.468579917795943712e-04 5.068322697644882940e-03
3.602327719955892432e-04 8.509054126640443194e-05 9.862601597015741017e-04 5.315786617542117565e-04 7.637331439985795001e-03 1.752140009566175230e-04 3.848789901574924122e-05 4.468579917797921297e-04 5.068322697644889879e-03
3.602327719955892432e-04 8.509054126640529930e-05 9.862601597015758365e-04 5.315786617540937953e-04 7.637331439985774184e-03 1.752140009566183904e-04 3.848789901574794017e-05 4.468579917796915157e-04 5.068322697644785796e-03
3.602327719955909779e-04 8.509054126630815479e-05 9.862601597015584892e-04 5.315786617540937953e-04 7.637331439985593773e-03 1.752140009566183904e-04 3.848789901574837385e-05 4.468579917796915157e-04 5.068322697644882940e-03
3.602327719955909779e-04 8.509054126628300130e-05 9.862601597015619587e-04 5.315786617540955300e-04 7.637331439985586834e-03 1.752140009566053799e-04 3.848789901565166302e-05 4.468579917796932505e-04 5.068322697644785796e-03
3.602327719955927127e-04 8.509054126640616666e-05 9.862601597015741017e-04 5.315786617541146120e-04 7.637331439985788062e-03 1.752140009566183904e-04 3.848789901574924122e-05 4.468579917796915157e-04 5.068322697644869063e-03
3.602327719955909779e-04 8.509054126640529930e-05 9.862601597015602239e-04 5.315786617540955300e-04 7.637331439985586834e-03 1.752140009566175230e-04 3.848789901574880754e-05 4.468579917796689643e-04 5.068322697644782326e-03
3.602327719955909779e-04 8.509054126640703403e-05 9.862601597015758365e-04 5.315786617541163467e-04 7.637331439985614590e-03 1.752140009566183904e-04 3.848789901574967490e-05 4.468579917796932505e-04 5.068322697644764979e-03
3.602327719955666918e-04 8.509054126640443194e-05 9.862601597015602239e-04 5.315786617541909398e-04 7.637331439985788062e-03 1.752140009566183904e-04 3.848789901574924122e-05 4.468579917795926365e-04 5.068322697644764979e-03
3.602327719955909779e-04 8.509054126640529930e-05 9.862601597015741017e-04 5.315786617542152259e-04 7.637331439985788062e-03 1.752140009566183904e-04 3.848789901577135894e-05 4.468579917796932505e-04 5.068322697644782326e-03
3.602327719955909779e-04 8.509054126640616666e-05 9.862601597015741017e-04 5.315786617542152259e-04 7.637331439985774184e-03 1.752140009566305334e-04 3.848789901577265998e-05 4.468579917796915157e-04 5.068322697644785796e-03
3.602327719954712820e-04 8.509054126630815479e-05 9.862601597015741017e-04 5.315786617540955300e-04 7.637331439985774184e-03 1.752140009566183904e-04 3.848789901574924122e-05 4.468579917796915157e-04 5.068322697644785796e-03
3.602327719954920987e-04 8.509054126630902215e-05 9.862601597015602239e-04 5.315786617540955300e-04 7.637331439985795001e-03 1.752140009566183904e-04 3.848789901575054226e-05 4.468579917796932505e-04 5.068322697644764979e-03
3.602327719955909779e-04 8.509054126650331118e-05 9.862601597015723670e-04 5.315786617541892051e-04 7.637331439985614590e-03 1.752140009566183904e-04 3.848789901574794017e-05 4.468579917797903950e-04 5.068322697644782326e-03
3.602327719955909779e-04 8.509054126640616666e-05 9.862601597015584892e-04 5.315786617542152259e-04 7.637331439985795001e-03 1.752140009566183904e-04 3.848789901574924122e-05 4.468579917796897810e-04 5.068322697644782326e-03
2.274358511151392204e+00 1.132308814495138760e-01 1.341917442606032629e-01 1.066284299454246798e-01 1.670500810846546613e-01 1.245261505143163000e-01 1.147083063807014108e-01 1.075276301391088901e-01 8.568192216997612409e-02
3.602327719955909779e-04 8.509054126640529930e-05 9.862601597015741017e-04 5.315786617541146120e-04 7.637331439985774184e-03 1.752140009566305334e-04 3.848789901574924122e-05 4.468579917796915157e-04 5.068322697644886410e-03
3.602327719954920987e-04 8.509054126638274790e-05 9.862601597015584892e-04 5.315786617540955300e-04 7.637331439985593773e-03 1.752140009566183904e-04 3.848789901565253038e-05 4.468579917796932505e-04 5.068322697644761510e-03
3.602327719954712820e-04 8.509054126638274790e-05 9.862601597015602239e-04 5.315786617541926745e-04 7.637331439985607651e-03 1.752140009566183904e-04 3.848789901574924122e-05 4.468579917796915157e-04 5.068322697644886410e-03
3.602327719955927127e-04 8.509054126640529930e-05 9.862601597015602239e-04 5.315786617541944092e-04 7.637331439985614590e-03 1.752140009566183904e-04 3.848789901574924122e-05 4.468579917796932505e-04 5.068322697644785796e-03
3.602327719955684265e-04 8.509054126630728743e-05 9.862601597015619587e-04 5.315786617540937953e-04 7.637331439985593773e-03 1.752140009566183904e-04 3.848789901574924122e-05 4.468579917796689643e-04 5.068322697644782326e-03
