3.310861885144479877e-01 1.971454864905654025e-01 4.621362910930969514e-01 9.599798815202923927e-03 2.256780893622969709e-05 3.630539309655572146e-06 6.035749291330767055e-06 3.729981576528784519e-10 6.113703648688496885e-10 1.640068415868659512e-12 3.104553375791348570e-12 1.755427768768825235e-14 1.879018987360818053e-14 8.662861498395933457e-19 4.284310587882452758e-19 8.588255619977368776e-21 7.089882066565557874e-21 5.159845282095095384e-22 6.181988294358941418e-22 3.900860524955187075e-23 7.192474552755938347e-26 5.459028742777322305e-25 1.748001092267344739e-25 4.669698403091568741e-28 4.616938071012808575e-27 7.461341130488287210e-31 5.445104332638008002e-29 1.765807881642874135e-29 4.702989909074679942e-30 1.369182170370042587e-30 7.299921281796033421e-32 1.417430593746172848e-33 1.230483447488952034e-34 5.544122681892518555e-35 8.689742177496848712e-35 2.008514201093209907e-36 3.941062190137396680e-37 1.394553999027799343e-38 3.015596836669924206e-39 2.244354335245582566e-39 2.269262429897685619e-41 1.517204765509021737e-41 1.667275438127420227e-42 1.217453458106935026e-43 1.825914611208461869e-43 2.709211377652277864e-49 9.785229786610778201e-51 3.431034127239375378e-50 4.394016514769901650e-52 4.071062239266776600e-56 8.509801397394857909e-57 1.511114059975825095e-59 1.319401632897455026e-60 2.841937526321565531e-61 8.476369047640349131e-62 4.177561138293214181e-61 3.146016780074404453e-62 1.506219233354695659e-64 4.436594760914758868e-65 1.035505965188573020e-67 2.338330335094074840e-71 2.771469573659543608e-71 3.093523413686260635e-70 4.380776122810006735e-72 4.443578185999352775e-72 2.654011396728373117e-72 6.936987292617662139e-73 1.190385745211727194e-75 6.960515984966631041e-79 9.837004628745576987e-82
2.741432210852706025e-02 2.412296528961388742e-01 5.988254222998272702e-01 6.492789711929555785e-02 6.574151028347811898e-02 5.404825525611174197e-04 1.299592710093381903e-03 1.563209741338429000e-05 5.195884226651858603e-06 2.509333532622203019e-07 3.241134661830342857e-08 6.670369450262772765e-09 1.561165354250620878e-09 3.942142071995980939e-10 2.994348258891655794e-11 4.585829753710298601e-11 2.179752594989126210e-12 2.360805620219528351e-15 4.789960537374443852e-15 2.991719141749053214e-16 1.672772594714766079e-16 4.573494840179465864e-16 1.776532193443717678e-18 2.013442567324908003e-18 1.001809549828533985e-19 4.044003291028620810e-22 3.448073188730876920e-22 5.274338530669538068e-23 3.644240250825485809e-26 1.514325103364637298e-26 7.276371202541700905e-26 1.876925752684090901e-27 1.422814987862639122e-29 1.873157951926931990e-31 7.101856485612159026e-32 6.615076384792725805e-34 1.217347901496893834e-34 3.677056861661838664e-35 4.290117681111413658e-35 5.900796417532825539e-36 2.750474031123501463e-38 1.550159839525460196e-38 1.544328143371411683e-39 1.525719990919123478e-41 7.840833360197651244e-42 1.486108685714058505e-42 4.388113106959196076e-48 1.122865768819598505e-46 4.653140882699243132e-48 1.552406557275069360e-52 1.790048014215448431e-51 5.901071887599900783e-52 1.451341849741496826e-51 3.106691318824933663e-51 5.936284261111264733e-52 4.366766621553215633e-53 3.207619674532544758e-54 7.058801626561958997e-55 1.017789344695467640e-57 8.939127154055814903e-59 6.794354902865613834e-60 1.089220238306455608e-60 8.359577007939666320e-61 1.726957089320748967e-62 2.268305897458838957e-61 3.627816648214475972e-63 1.741259191670718572e-66 1.660537421831202003e-70 2.499249688961451144e-72 8.714934089005867450e-71
9.921954929832553782e-01 3.546158704066112912e-03 2.998050102867945866e-03 1.196595631885992699e-03 5.682849881713639183e-05 4.630324659111086822e-06 2.234920787547777160e-06 4.639447810769039437e-09 4.194200050622850735e-09 1.286944611237452183e-14 4.290211866103409021e-17 1.050800655292702407e-18 1.479234160139499575e-22 2.051105236172260820e-23 8.984385898548825934e-24 1.409102951543823082e-25 1.094850028136075529e-27 7.038475120988301882e-28 3.753165335962555157e-29 1.070032043759643162e-29 3.590384396112641714e-30 1.030020875441502683e-29 2.957037277964158268e-32 3.109901502052264819e-34 1.419238085822413777e-33 2.738312955812695578e-33 3.655023731416862508e-37 5.842434008963086631e-38 2.213828018513038207e-40 4.067967600536525760e-41 4.974018826373970853e-41 3.443030419450301799e-41 7.453131197989885600e-45 1.046864329978421880e-45 2.401257315078222957e-44 9.288357344281414530e-48 9.982273929579791069e-49 2.432729329828537838e-47 2.970552644476433706e-48 3.899362309721462847e-49 1.309364790634733482e-48 1.868785000518798252e-50 2.583221335332048269e-51 4.737123805837339517e-51 5.558617525427550246e-52 2.000133381659339785e-53 3.491021072796675504e-55 1.651527711673182954e-55 1.455691212915731599e-59 4.925876427133809488e-59 1.003980666453350940e-59 9.727753204888198359e-61 2.054587993116257902e-60 1.373486694659972938e-60 4.937710964182477957e-61 1.623562661506862063e-61 1.431282682293330413e-62 5.636571918468591582e-64 1.957228423523465894e-64 9.124488814941329127e-65 7.087741066715541811e-66 2.854574352437188037e-69 1.019619819506896915e-70 2.772788945298356678e-71 3.766919242116140362e-71 2.422688103208972679e-72 2.895242666124613605e-73 3.903450163826378210e-75 1.077008598718639688e-76 2.612222888702945846e-78
9.901152391251855089e-01 5.315532671326974462e-03 2.500352511127602005e-03 1.990021838065063887e-05 2.010636435466926948e-03 3.432647618252092792e-05 9.528632876864499358e-07 2.156682983890206886e-06 3.137195540203976150e-07 5.869645101385341027e-07 2.331356200616339027e-09 4.844103550917595894e-13 1.261653185488380259e-13 1.007036460754242905e-14 1.131834092481211292e-14 2.569325927493037341e-15 1.225093882350357667e-15 2.094977323346998045e-15 1.410702370142514644e-17 4.105690604312033199e-18 8.306134493229704662e-18 1.932446202681585187e-20 4.383877763553649107e-25 3.499532702009457730e-24 3.832431335746467141e-26 2.362968037848063954e-28 1.206161706649536631e-27 2.732406064418564732e-27 6.138960085646781251e-28 1.349627251783029757e-29 1.049371339101878319e-30 2.026224318580100971e-34 1.190588971512067581e-34 1.793533253486457128e-34 6.260749496787787619e-35 4.151925544877157677e-35 1.601634093726206187e-36 1.189925428258167927e-36 2.115820674120353350e-37 1.979273719972551005e-38 3.670710910726205650e-39 1.584117234761898906e-39 7.591560793284440548e-40 4.662635007802303324e-42 1.396510235791647936e-41 1.331920347035210514e-44 2.260746385525650714e-44 6.247104357365222863e-47 7.928968331014109166e-47 9.807490160279698637e-46 1.750117810411482188e-47 1.442696643363459626e-48 4.666794335524241972e-50 1.857040908511295451e-51 1.945185199088228215e-51 2.184060768150556873e-50 7.480657936118769371e-52 1.991705454560325963e-52 2.537315748763779047e-54 4.328593041598053985e-54 3.275806600547520459e-55 1.048701222698855911e-55 7.329961099637675230e-56 2.438974110956976847e-56 2.098230589922992163e-57 2.340401858579647202e-58 2.681669256107423148e-60 1.064219427966633049e-64 7.586988202609590093e-65 2.934562195521484512e-65
7.558815662833676674e-01 2.400830153860378791e-01 4.022376764212164287e-03 1.289028490414899600e-05 5.103624533517608879e-08 9.978105369637948755e-08 4.614167560396417094e-10 1.371728740577373332e-12 3.883589515775722908e-13 3.120331371921214756e-13 1.636854700433099303e-13 7.276915779186782436e-14 2.209715293229959171e-13 2.328026880394320374e-13 8.351642702336959244e-18 6.527157946933187577e-19 3.085545202631650684e-18 1.683645851360276882e-18 5.709926071772477522e-20 1.715618735359897098e-20 2.980695092831433790e-21 1.937169078352689030e-21 6.385583191997221963e-21 1.609124110994743753e-21 9.378896868861654525e-23 1.613405078603291203e-23 3.221749261334587304e-24 6.628740634709732976e-25 5.580258569873408769e-26 1.943383527437908343e-28 3.815792734103016658e-29 2.577586315452252608e-30 4.794779924367740007e-31 1.520434010383887068e-32 1.016877534328061965e-32 3.697806881686332255e-33 1.875921342282680875e-40 2.237420108457124295e-41 3.173095622099212792e-42 1.693476408455532870e-41 1.792267045042939605e-45 3.325946291961972339e-47 6.954833447284930463e-46 5.567117932457317700e-47 6.668616914880507350e-48 1.271706009381926636e-49 1.245951494249086977e-49 6.841891957516682086e-52 2.371256534294875831e-55 1.900460312814893385e-55 6.973926626461840728e-56 6.423020069719470541e-57 5.843335425186964865e-58 8.006941029343782699e-61 8.779219973719182940e-63 1.481070400729204079e-63 3.675037254339940946e-63 2.303629687474743126e-66 1.731286144024961184e-66 2.519242313375259510e-68 5.978589076401380726e-70 3.584706730138045804e-71 3.511475077176256086e-72 3.347430351971407498e-71 6.003544333891446182e-75 4.240493804274667765e-75 2.555712124454996851e-76 7.143416989080883963e-79 7.221398124574953358e-80 1.183874730330140522e-80
3.014430886164931600e-01 6.654562252437350445e-01 2.015786676215816642e-02 3.890421629523167345e-03 2.183677685842720043e-03 6.868634215840795088e-03 8.580068110788363118e-08 4.548100387621899239e-11 2.333105445390911802e-13 7.161615490590161660e-15 9.420825913670466878e-16 3.157447110497053554e-15 1.821173551761317078e-16 7.233896865273067346e-17 2.346394747014488450e-18 2.734583702369206214e-19 1.034502526039843019e-19 1.515706345315890507e-21 9.736332152522079818e-21 3.907279904315010577e-22 9.342769497818725917e-22 1.548158847069306795e-21 5.757576558369797779e-22 1.789093472346706196e-24 8.009531137487933554e-25 9.846604941284082392e-26 4.769333832970408933e-28 3.847075690899577719e-29 1.122638026111266378e-28 8.280812334463496077e-33 2.411611202394485799e-33 2.084758996268145911e-37 6.213287685228808992e-37 1.021500185304585076e-38 1.588187281568320184e-46 8.653920257459448667e-49 3.132983523123343217e-49 1.963336570730630941e-51 6.551540135451261178e-52 3.183237434313179692e-53 3.544090378320228474e-54 3.544007686600431876e-54 1.901668114564182732e-55 6.413872377989897290e-57 1.155791244564942723e-56 6.520936419883960859e-59 3.410238104480997049e-59 8.303743249275876647e-63 6.422247588908103848e-64 4.496839566939849422e-65 1.295370031782393644e-65 1.192381309643167887e-69 1.142349256516263105e-70 1.050481894111622108e-71 1.605360306225515241e-75 1.126419420729731568e-76 3.001446759285668021e-76 9.108868750705099991e-78 1.148523286735833633e-78 2.285946558418716004e-79 6.185754640533063809e-80 1.749571091262362007e-83 9.221652067679504158e-84 2.005915337703873756e-84 1.916891953571452501e-85 7.995075286654908107e-89 1.193285150191517150e-89 7.318277350051635694e-88 1.063964145406918160e-89 3.211090599144228512e-89
2.431447663992702679e-01 6.950599586987850076e-01 3.419122504288581166e-02 2.702714812524509291e-02 5.547990655981971473e-04 1.864668376673764150e-05 3.383523283711872062e-06 1.326620058519199521e-08 5.460952490670454345e-08 9.213668310191278081e-10 2.317718573991740138e-09 4.898564417590743957e-10 8.549632233214477816e-10 1.417303262159919205e-12 1.145197947852346694e-13 2.464431840778471762e-15 3.848512255500600955e-16 8.938014429519923057e-18 5.443081488459801317e-19 2.544336945036445720e-20 2.271509694716689130e-20 1.066659042404177762e-20 8.159903036322957211e-21 3.681960756718371372e-21 2.705855315495362065e-27 1.422224854676810583e-30 2.547574142334935012e-31 1.997544716984359987e-32 3.530831657296501886e-33 1.122574159852947489e-33 4.765283458714689108e-34 5.194852784696652287e-35 5.837422890076332431e-36 1.716911862747904341e-37 9.566175426679630846e-39 1.382792266292850081e-39 1.389916167447477866e-40 1.769086117710089405e-42 4.138283016276790408e-44 5.725842313475843174e-46 1.316108471828018221e-44 7.070426943338212284e-46 2.754222770385249079e-48 4.611577587025542595e-48 1.137551130177002879e-48 2.364071099337012777e-49 1.149943623167326466e-50 2.751755529802436019e-51 1.717961111821405025e-51 1.142271169293103543e-54 3.134767866181210428e-55 7.871425890847276545e-56 1.363120504658011510e-56 8.997019818719205649e-61 1.302681000844120025e-60 6.558020480325421973e-60 6.020067984232415651e-62 5.382511879592238320e-64 5.669626837536181705e-65 5.150873199486310816e-66 9.517371761564637622e-67 9.983331113045428610e-68 7.547589521907375840e-67 1.223492159065380706e-67 1.701065582506460008e-67 2.289047295684966309e-68 2.581116965343902395e-68 6.453391073924386508e-68 6.294643651470850822e-69 1.065932686504694648e-69
9.247418888245211299e-01 4.391607213426635542e-02 3.112420664761390149e-02 2.070534060313858251e-04 5.554843716444510532e-06 5.223090886756795342e-06 6.261517421665621623e-10 2.739562682272717450e-10 1.520991836191964877e-10 6.012757874413929918e-13 1.339195967376992703e-13 3.320165908376813392e-15 1.247163616234528974e-14 3.660910055904685951e-15 1.361238212984433155e-16 1.523048027085098536e-15 4.203414636920463710e-17 4.678833008400398535e-16 1.370146032861543766e-17 2.472929073565184282e-18 1.847880635732854391e-19 3.031310482361063865e-21 9.564170359566467658e-21 1.695996831984240270e-20 1.877430385749568184e-21 1.154676769345718462e-23 1.031028973480120364e-23 1.635066223129262051e-26 5.974975768214842934e-28 8.303433851401166341e-29 5.402680614818659686e-28 8.438581383227847315e-31 2.126207189200446803e-30 2.039972406209853583e-32 1.417281629799107623e-32 1.074119275422182813e-33 8.409592519056583629e-35 1.723014154754600565e-37 1.277037614014009623e-42 5.602410198883961811e-42 9.813703913785445358e-42 6.697648601755855961e-45 4.169819054670166632e-47 7.186257793703678170e-46 2.082138640652221353e-47 2.555100872363569311e-48 1.087009404575461252e-51 3.248995047654244013e-52 6.744900710541389646e-52 9.562975065281339190e-54 1.895189057534508331e-52 2.048484570820812817e-53 5.316442058776441366e-54 1.045829831365409297e-55 5.054104093259649378e-55 3.098692023420852846e-56 1.237188194665894854e-58 2.248875770169711278e-59 7.103409484341567952e-59 5.440180734533797569e-60 3.934913879567887032e-59 1.111366430036824641e-62 8.744854079606461719e-62 8.437628111160943156e-64 1.862753997465810864e-66 4.605311522854533313e-68 2.408494559249933962e-68 3.151280442294258137e-69 7.001841779560692508e-69 7.865192621178207931e-73
5.987548662231990670e-01 3.467968641109784866e-01 5.444713546695561374e-02 6.716261776879126615e-07 1.432399221201156106e-07 2.419666163765894144e-07 7.150630436390553353e-08 2.226977255361017157e-09 1.223461262985089546e-09 1.298248335660951809e-10 2.250342759410684889e-09 1.363071443653776107e-11 1.401622314547671269e-11 1.605318448529164686e-14 3.627699663089981512e-13 4.570628458727314453e-13 5.252357198992985402e-13 8.285508578132986594e-14 1.406350382529919249e-13 7.107178643549696479e-15 7.250857568880630330e-16 7.809546581790974664e-16 3.696637849581250569e-18 2.061438729687831576e-17 9.735954377404199760e-19 4.655444109070499695e-20 3.292899895972673675e-22 1.723348496107556711e-21 1.913953772626844429e-21 1.789404260683989101e-23 1.054376311772017006e-23 1.719268116756986075e-27 6.746334744946281073e-31 3.420140400195567519e-30 8.070888448673180282e-33 4.553212041731642650e-32 6.020005243948916081e-34 6.268749718210686770e-34 1.869991630137538378e-34 1.146592613443316273e-35 2.803571605599915625e-36 2.903687779429063855e-39 1.314414197109962970e-39 2.338444087028173223e-39 1.646864771282147797e-40 4.681824022247759971e-41 2.092725642848113318e-41 2.787790818819417162e-41 1.266581411178551551e-42 3.897707571124994115e-43 1.452634742424145462e-43 1.005835430955680208e-44 1.712678715533191812e-44 1.230203323409427011e-45 5.734905396524071574e-48 6.732268700243254699e-48 4.365253964045780550e-47 1.608944374817535925e-49 3.459004688210743672e-50 7.543201009209952090e-50 1.634875056902765332e-50 1.160210943526420963e-51 1.694929567098600824e-53 1.469564453089271148e-54 2.248275908606233496e-55 2.731360015729182186e-55 1.038375128404787542e-55 1.981437403050959070e-57 1.169660937757305133e-61 3.340594156193585157e-64
6.191791160341950651e-01 4.114907584508643856e-02 6.920115125490425290e-02 7.097732393844218002e-02 7.086258286634911085e-02 1.281265403485932763e-01 2.284912372541921682e-04 7.640439323768378490e-05 1.038796348599840407e-04 3.317464269393171565e-05 6.223520833544466974e-05 2.388425437853714037e-08 5.109360460594195893e-10 6.360034584835217517e-11 1.356423611739641694e-10 8.716875820309496898e-13 7.429050994579303396e-13 2.683255378533259527e-17 3.227814771194654518e-16 3.980575208800277421e-16 5.287357457176624155e-18 4.826208831437543175e-20 1.676026699749563460e-20 8.196481918705581611e-21 6.158892064131354388e-22 5.855676475328300745e-24 1.958633778684701053e-24 1.437481717008612514e-24 1.728643723729054721e-25 5.694974155830331232e-27 4.318833049308417431e-28 1.235784573619273136e-29 4.701696185042213486e-30 2.968452791634099763e-31 2.469988329254538012e-31 8.823633425642716889e-31 1.535075893939965164e-31 3.320040088803831200e-34 5.162173058648640002e-34 4.333395819240544573e-36 3.402128121575045062e-36 2.031174599196698959e-35 6.206549303447326150e-36 1.777400627558072392e-36 1.107462168922370109e-36 1.125409740584722201e-37 9.633713918032095058e-38 3.512045422887463019e-38 2.566538180275883860e-38 4.516675453235444358e-39 1.458482017970050533e-40 6.391243095953304513e-43 1.607094374542249735e-44 6.828958683315138508e-45 7.436994404447590759e-47 1.240865881419855060e-48 2.646655834956510640e-48 9.079298604981301921e-51 7.114962478936347056e-51 8.678176530463935479e-52 1.386894496080069656e-51 5.507052372451922802e-52 2.104478786431193089e-54 6.753912878885068035e-58 6.885527057402353296e-59 1.591162199700610363e-60 7.414271998348155525e-62 2.064062011957141184e-62 1.671080118039412480e-63 1.336044175297794778e-62
