5.990201755206820376e-03 6.014699524893613036e-02 8.625131313651233922e-02 3.114031255982953328e-03 4.535061631964670825e-02 1.044358897550343515e-03 4.275415578759555330e-03 2.211125423163011938e-04 5.637928965503373469e-02 5.152585631720427785e-05 1.221877382153767067e-01 6.252262298623222254e-03 6.773467400411643108e-04 5.021455291513269442e-03 9.169691903771634784e-04 1.410500186366832269e-05 9.014622961300446493e-04 1.171162852508929840e-02 3.299854802398256414e-03 6.409968259804531276e-02 3.061420260538330954e-03 2.538889520184886214e-02 1.755752048277969476e-02 5.281742258720143721e-05 7.028325041735163266e-04 2.784554623025932082e-02 3.630263312632022159e-03 7.242414540547399346e-03 2.290967084620965794e-02 9.553025621966405173e-03 2.038963144322135433e-04 1.071103149671792261e-05 8.045230465680995938e-03 5.883295593019755021e-02 6.378479592883765786e-03 2.591455160761574686e-02 1.118628569043093228e-03 1.172028663625038214e-01 4.639031109486092819e-02 1.200721725670716132e-02 1.608167907338784938e-02 4.012691356425595289e-03 2.988788308589305359e-02 9.519815142812936221e-04 1.196287448966179036e-02 4.920054954148828617e-03 2.587392352540239873e-02 2.864859779105545165e-02 1.605146291575783703e-03 4.098548063483222620e-03
1.534018245470304079e-03 3.917985539603490580e-02 1.245485592069415191e-02 4.820455482317377582e-02 1.459209985322236849e-02 3.502282313615423461e-04 1.392581416286156962e-03 6.672675330124022176e-03 2.731366751145099248e-02 1.311964727357189386e-01 3.074637304798097706e-06 1.708060611490629793e-02 1.001626720643327279e-01 4.079090989207198690e-05 6.345717883025570050e-03 1.926601992793138332e-02 1.839329892062350523e-05 9.872906513952823745e-04 1.829601610817642053e-03 1.392772595182081331e-02 3.978259384615751709e-02 1.277878168051852902e-03 2.092268402641115146e-02 6.556167224706681285e-02 1.211628098463878972e-04 2.659870359335922765e-02 1.306097384460506126e-02 3.736653424967515541e-02 1.116564856815601553e-03 5.702906127731203340e-02 2.107122065297377649e-03 3.239069890613494214e-04 2.960861162264575002e-03 2.660612736350171509e-04 9.896197485532878466e-03 1.080787703932365243e-02 4.833971675842253123e-05 1.742942125980727081e-03 1.523200857460529564e-02 7.729264355372066422e-03 4.222808816142356592e-02 8.190037217913547288e-03 4.173466447027127796e-02 7.506386059484849993e-02 1.480892694056966732e-02 1.350052107540882038e-03 1.029993479899137616e-04 1.839335196047458426e-04 9.739920504317144470e-03 5.009220491450423751e-02
5.485337273470946434e-02 5.722245006585129946e-04 1.093936759670445513e-02 2.134273663967527560e-04 1.837410996902066884e-02 8.760848943728678784e-02 9.307026737421915386e-02 4.202254399381845362e-02 2.411256952758431341e-02 5.299048023202999197e-02 1.218483914132082423e-02 7.142703730641782132e-05 6.144853363878996846e-03 3.933265209742859390e-03 3.189280337546805677e-02 6.819444698674793990e-05 3.177842261615896474e-02 3.855008710063158057e-03 1.250487525814136585e-03 8.846387681588600838e-02 1.279992377119381708e-03 2.228209006171878725e-02 1.177520368555667885e-02 2.970433456511098751e-04 9.303153267071442205e-04 1.566674127777107836e-02 4.064000784387428178e-03 1.430768979043547419e-03 3.416371812243282260e-03 6.207201916740838488e-02 3.956059990359685370e-03 1.149960346952566201e-02 4.806159612139536408e-02 1.606638795049057048e-03 8.129956316860690712e-04 3.640070760898011289e-03 1.254817378368267521e-04 1.655504965976508508e-02 1.746175548012311035e-02 2.895324447893287551e-02 1.275225644765791162e-03 4.834746643339605230e-04 1.310788050083641892e-03 1.640260137411051963e-02 8.465060634409370122e-02 1.912623962652854753e-02 2.216441873485778397e-02 2.440800490054946190e-03 2.928024084779169353e-02 2.578530305145967406e-03
8.711893400130203344e-03 8.728029787381404430e-04 1.402519924329682574e-02 5.536370942212123780e-02 4.701073654142872565e-02 2.253203011748256832e-07 9.535722261951219692e-02 2.139216474620492326e-06 1.651064063725062731e-02 1.868998528416887864e-02 6.852368459043962088e-04 7.302448449527563189e-03 5.094654141628527158e-03 1.034790702535616849e-02 1.389930027888348907e-02 7.676457642016090710e-03 9.746452942642379325e-02 5.352436087557837358e-05 8.086958945566793261e-03 1.492146501300086955e-02 2.513473164015538053e-02 1.420681158853501214e-02 2.669785708364462787e-02 6.487138442640790923e-04 6.260710957933554154e-04 7.314473250404728358e-03 3.278894829061425320e-02 3.803170865681630903e-04 1.301175606533080281e-04 3.182269407137539030e-02 3.575755936769137318e-04 5.912849780187246634e-02 8.497449594468570525e-03 4.215731118896978713e-02 9.979763444852201085e-04 1.332360899337489170e-02 1.729814831357468635e-02 1.153932814178966308e-02 3.396967233024457411e-02 2.212763428188324957e-02 2.970514736034714914e-02 1.187057119854213809e-04 5.794941790598606398e-04 7.990009494713429250e-04 2.595933635057636954e-02 2.680281167290024524e-02 7.967127970560780592e-02 4.825406413372446482e-04 6.792906505572708295e-03 5.786380203418788754e-02
2.379068267461982057e-03 2.275083581997816920e-03 1.077937559850342814e-02 9.371378024105458818e-04 1.950954216757335921e-02 7.659804153426766826e-04 1.408797955192920559e-01 1.401526455259716154e-03 1.485724959001253525e-04 1.986550365972365728e-02 1.744885751802345694e-03 4.045031650097740544e-02 2.974664782597096629e-02 2.833228069500885737e-02 1.143555481393642749e-02 5.823933012858555081e-02 3.307027365790739248e-02 7.290044230686697907e-03 3.910900007748389223e-02 5.786688859430146525e-04 6.120683369580536687e-02 6.157899160109819858e-02 1.421489192444341104e-02 6.355203742062652886e-03 8.441336598735738744e-03 4.224355449458581414e-03 3.580362219853599863e-03 4.562022922194096386e-02 4.350898517307931479e-03 5.607598569118125336e-04 7.062830220476894259e-05 2.481631973280633979e-02 2.897480982567337410e-04 9.392429612248214682e-03 1.137098527713830114e-03 3.027216064317192739e-03 2.961784944522456294e-05 4.414113788027436425e-02 2.735042593587794571e-02 8.720814936027655034e-03 8.353952639013170062e-03 1.778509411446733621e-03 2.588734703618449096e-02 3.930809048530852466e-03 7.248721200509636309e-02 1.851249751354777998e-02 3.192348640668855875e-02 4.197792050594097157e-02 1.703741030643795076e-02 6.296682855436265883e-05
3.156921435876495954e-03 1.844713963834477555e-01 1.377759095703542068e-02 1.601909354291985998e-02 2.799202418403376897e-05 1.772743150018578741e-04 5.615399963187330326e-04 6.604988114149375504e-04 3.894489550744157508e-02 1.054975647744666480e-05 2.825735997825427198e-02 9.338500684082519376e-03 1.926168726104065393e-02 2.201946567174654576e-02 1.480624272521550121e-02 2.375073090145999807e-02 7.616965435890508430e-03 3.527239833000096747e-02 4.178890742615720536e-05 1.686088475987200866e-02 1.991964347550273171e-02 3.977422941202444356e-02 3.581909805146343568e-03 8.313794876535319589e-04 5.354809549238118832e-03 4.327116867362746288e-04 8.889626166923641007e-03 2.851797800889184151e-02 1.710165874802191052e-02 7.471924900084754573e-02 4.153186707812075534e-05 1.049579949655774641e-02 2.130564308296619455e-04 4.950920890891870188e-04 3.044431851869932801e-02 3.293270153192582369e-03 1.524699801217267552e-02 2.396924137954613288e-02 2.012525788294490699e-03 4.867066691916680822e-03 5.589823487154990667e-02 9.556902079066477429e-02 4.712545096512349603e-03 1.699587233032853664e-03 6.336433422924678933e-05 6.241462598301275588e-02 2.954581599476300158e-03 2.048062230833913361e-04 5.039595620826649303e-02 8.514045067016821813e-04
3.281356410675374379e-03 2.689587563356234286e-03 9.358412350075574412e-03 7.049745252037149801e-02 7.337316251333902972e-02 5.108280849352977993e-02 1.591679163063600133e-02 6.864418351658609085e-03 4.966359242379558316e-03 2.064220033203810131e-02 6.061785141936574563e-03 2.699144644353229303e-02 3.415893543817782874e-02 1.337567775124431924e-01 4.385704532679232464e-05 5.500084136710389212e-05 4.768566022577706148e-02 6.125872725278686155e-03 9.261620665333917656e-04 8.356811512164332226e-03 2.456641581380819561e-02 1.507976939463236826e-02 1.336124916326377615e-02 2.691670387658630305e-04 1.823300976838845844e-02 2.262970838939237523e-03 4.787340774240448289e-07 1.513592904361294074e-02 4.592166160735757126e-03 5.793336685195516920e-04 7.809284278924942383e-05 2.558185243773959065e-03 5.141689793493701153e-04 9.922924903381487305e-02 2.472367692246494339e-04 4.995249992385213285e-03 3.813361980429466700e-03 2.730235681395588865e-02 1.889827938351815043e-03 1.171554890509650740e-02 1.944866722211793092e-04 6.194504093005875206e-02 4.122733593402785196e-03 9.046565235649438883e-04 1.421540911767512141e-02 1.571430950036739604e-02 1.062793976499488112e-02 1.065107448448738463e-03 4.989733477631858038e-02 7.205435518843589238e-02
5.561273388747479257e-02 2.028376446550702594e-01 9.613283342683801719e-03 1.521018899999230026e-02 1.183467421898308364e-01 6.762366405145710073e-03 4.854726820381236540e-04 1.320698033944361222e-02 3.762206600407589502e-02 3.890245543828347989e-04 1.672431823631043146e-02 4.319343200992702256e-05 5.544503400817494968e-04 5.591655869875538634e-04 1.466844504947365955e-03 6.600122477580108726e-02 4.097311981319735669e-05 5.188666800795710703e-05 1.351763078750677430e-02 2.631275149250012282e-02 1.239819268383618412e-04 1.022584106222148285e-04 6.105003326697578834e-04 1.120866940737843230e-02 1.125639072941428745e-02 1.264146468814887798e-03 9.839236176221359889e-03 3.167056294988937915e-03 1.521662665244328334e-04 2.553591389743917542e-02 3.159489431383497200e-03 1.350693185130331182e-04 2.320113266248394895e-02 2.384081792417387592e-04 8.237592043440575273e-02 1.921172720546979532e-02 5.074923667849303051e-03 2.149853410825939073e-02 3.244712439961109501e-02 6.013799059979900614e-03 9.481625603048620191e-03 7.722810254578943955e-03 3.212706816120922820e-02 9.308904451395498894e-03 3.719443237534842545e-02 4.089455644578067657e-03 3.393017574826659444e-02 3.221976671712584520e-03 1.421340786039618220e-02 6.734752847252257167e-03
3.873130715918846750e-02 1.045823007845040620e-01 3.692608247010730621e-02 1.490736865398408417e-03 2.747069850444342539e-03 4.174397588373058573e-05 1.335228741542849630e-03 5.425202245243369512e-04 1.079827132004225823e-02 6.652657692521667804e-03 4.449986612402833698e-03 1.063492131567714055e-03 4.443770645676313469e-02 9.168357720192333855e-05 2.868529563626238000e-03 4.249251957831990528e-02 1.155945451670855467e-03 1.878013802924537873e-02 1.860757423146236489e-02 1.564725472183942367e-01 4.738216656106774421e-02 4.264856492931795237e-03 1.060075208922123353e-05 8.862793887126861874e-04 3.488371409977141652e-02 2.071561430592007425e-02 1.330444798579575455e-02 1.761693697238823041e-03 7.441067497591564994e-02 7.176864245674445877e-03 2.448427730352907952e-07 2.376660320290429219e-03 2.153273703206451742e-02 8.063190408536660692e-02 7.511813787978847100e-03 3.524230052348924919e-02 2.171507472932905983e-03 1.478542645469901537e-02 4.155135095657490514e-03 1.695658327143317488e-03 1.025317027077977596e-09 2.589568024737947879e-02 8.979135010458777141e-04 5.647554489443248026e-03 4.600661970326901107e-02 1.458966125001933019e-02 1.024677965568899532e-07 3.738283445712053954e-02 3.935411156199948796e-04 1.774936066368420609e-05
1.741354035853709403e-02 4.252250899421730623e-02 1.997424486768397539e-03 3.516594426132021002e-04 6.368932738733506550e-03 8.080084553368640371e-03 3.909357228913257903e-02 1.846833120728478628e-03 8.589961842149538787e-06 1.842638232570939505e-02 6.597627466874693859e-04 1.253209076806699545e-05 6.816277891557968871e-02 4.450779391834087072e-03 7.266692617436791742e-03 2.300141914136524801e-02 7.266953938213521237e-03 7.628534083795787632e-07 1.722039219752439371e-02 2.445371890361114006e-02 2.216823276450728664e-04 2.798248977032797777e-02 1.489038055122142188e-07 5.572659515168384368e-05 5.628751312062873786e-04 1.071727847202942618e-01 5.997298221832022408e-02 1.965024144103387146e-02 3.395154864134127676e-02 6.784784143058104075e-04 4.442570430396451837e-04 1.115568917819563131e-03 1.706148672440524136e-02 6.358351454057843775e-04 8.607257874500921463e-10 5.475842595763840033e-03 5.586389539419813616e-02 1.213691571914605749e-01 7.341895490411746994e-02 1.477138500502171194e-02 1.973530498394268293e-02 1.319672474487593519e-02 1.157359231077815728e-02 6.736820986030640952e-03 5.101544876838385928e-04 1.241436146550607515e-02 6.371805151583506688e-02 1.400329827333635958e-02 2.907019781518011686e-02 3.083040336187066628e-05
