8.440266982686199793e-01 1.680708533186045009e-71 1.362628356877794415e-59 5.754391973319738947e-71 8.780698224512397770e-91 1.845065833559846190e-85 1.000000000000000020e-100 1.559733017313799097e-01 2.189881135848989601e-16
1.506661154435216498e-28 3.854200570275720582e-16 1.000003757342886879e-100 1.509837325479974931e-33 9.999999605468383734e-01 1.000000000000000020e-100 4.224878171096913305e-76 3.945316124922712736e-08 1.933338986632843397e-22
2.050896159060062174e-01 1.994387451542990703e-80 7.948797291309204205e-01 3.009322934872852740e-05 2.904384392900058537e-33 5.616934291654946144e-07 8.950205419279946934e-53 8.699046708390445883e-46 4.029539326908658586e-11
1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01
6.419534692533468929e-39 9.677688502233881939e-11 5.897552528615863654e-01 1.679688954766067936e-57 8.473506044758647334e-27 1.401323171543213704e-85 1.715294184443134783e-55 4.102447470416367148e-01 1.427564704559876987e-89
3.835283889172665939e-01 1.084485349784068806e-75 7.497828592394604255e-07 1.000000000000000020e-100 2.512746893525965202e-34 2.125067533463890128e-35 9.062595024000325769e-15 9.423202293040739558e-03 6.070476590068242251e-01
1.043725248842446970e-36 1.000000000000000020e-100 2.360784852819689207e-07 1.000000000000000020e-100 2.004026084733199222e-79 1.981592221872156064e-26 9.999997639215145728e-01 3.969455785431931803e-40 2.875931239883185691e-25
1.400283245554735592e-19 1.000000000000000020e-100 4.601646178040763591e-03 4.509612137063086421e-30 2.614475478678378303e-54 9.115223830422373237e-53 3.170655259357531269e-89 9.953983538111730311e-01 1.078616854553423670e-11
5.448355767015119613e-17 1.283249644010712369e-48 9.966337923252471809e-01 3.366207632693478738e-03 6.811606264706910873e-47 3.981857378225766916e-11 8.531721724191708790e-23 3.442455810161391419e-27 2.240781851939660107e-12
9.567466176662637103e-16 7.680584241289240120e-18 9.999897557332247944e-01 1.024426677410999853e-05 9.429575526912818289e-22 1.461346824917478571e-20 4.113194248905780353e-41 2.767717702123057452e-53 8.620473455753411628e-23
8.867557513569844785e-01 7.411597003230974503e-77 2.372099169138027353e-26 7.776239749803188956e-18 1.960911114732561257e-04 5.232087591990259155e-30 1.788050216246015116e-51 2.526066978321982775e-24 1.130481575315422094e-01
8.987633637651455194e-32 9.983671838287383471e-01 1.000000000000000020e-100 1.632816171261543183e-03 4.475875698616565504e-19 3.265232049602026163e-34 1.000000000050510392e-100 3.200161218385440373e-81 4.502667559831083758e-49
3.040611332954620113e-65 1.504522442232655891e-67 2.019189220528193740e-38 9.041018665560584200e-55 1.839066891879141511e-14 1.773654048333826755e-26 5.366727301079168423e-77 9.999999999999815703e-01 4.304467014469062212e-55
3.451189731009958378e-72 1.645936217163641655e-13 1.000000000000000020e-100 1.000000000000000020e-100 1.318864195694960679e-23 1.507175633867416376e-01 8.007997001523777005e-85 8.491202426257089542e-01 1.621939873848083659e-04
1.143878567685769560e-07 6.294662151377473434e-15 1.623102528679731056e-15 2.819607567858602526e-40 1.000000000000000020e-100 4.727608392430809485e-45 1.000000000000000020e-100 9.999998856121352642e-01 9.294988574092553692e-28
