2.908161725759364958e-06 3.755824418434562904e-24 9.268730505267354064e-85 1.208404097325163650e-35 2.407665503338579722e-21 1.618377783134503125e-13 1.296851110428609633e-26 2.793798980798783850e-32 1.822425589333773134e-31 9.999970918381124729e-01
4.036510135476755093e-09 3.212784036579025191e-21 1.925694808653722900e-14 3.013720404152268053e-19 9.999999959634706670e-01 2.680343963752773450e-22 5.876599977319924360e-37 2.383130068442679210e-32 1.554815574924520173e-62 1.000013351264138396e-100
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
8.755905562668671056e-60 1.737462547748356819e-05 1.207417802739468659e-08 2.844048956231374250e-19 1.334741532763557086e-04 5.394556900824657591e-57 1.639305324710280076e-36 5.982069085006117559e-01 4.016422306464563774e-01 1.000071655936593506e-100
3.417093278774958913e-86 2.445433265202969201e-14 1.039736460339087538e-21 1.109230407820841034e-20 1.956885751460145098e-35 6.564375291291291159e-01 3.435624708708445163e-01 2.252422218011004693e-72 1.678078395953842536e-17 2.158279063208662356e-15
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
1.000000000000000020e-100 1.526056030554141591e-29 3.507074466576097040e-20 2.923380405087461448e-39 3.518083663373228753e-01 3.600119445822809738e-01 2.834097105750345014e-01 4.416850589383160675e-06 1.000000000000000020e-100 4.765561654772335932e-03
5.024991453527023477e-01 4.973568557517621391e-01 1.022425488556321036e-84 1.488409152683746187e-30 1.000000000000000020e-100 1.000000000000000020e-100 9.483908180347503087e-21 1.000000000000000020e-100 5.737120030803144267e-07 1.434251835324550247e-04
4.901311203853948908e-10 5.431397411661047629e-21 1.336050551206643326e-18 2.936558825622360808e-35 3.814932335320115537e-06 1.982726949748182275e-50 1.674455412533098869e-90 1.138017238144419761e-06 1.216431156590300979e-23 9.999950465602954752e-01
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
2.228746120766010455e-28 3.374283104517770403e-54 5.168027942158966848e-92 9.692609359589594919e-36 9.999999999690348806e-01 3.096496504133793007e-11 1.564698651701146062e-16 1.000000000000000020e-100 1.000000000000000020e-100 1.288531352458199421e-17
4.992475894802136382e-01 5.007520415852295681e-01 1.802727345940470409e-41 1.203006008713253788e-10 5.441125137373485037e-25 3.382246449633554468e-34 3.550990209060596463e-54 4.492973661921597110e-11 1.001317319804793767e-10 3.686691948607924346e-07
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
1.124952992960026446e-61 7.206753069227617963e-31 1.176185474075161208e-100 3.424832005672818359e-10 3.007759351818267051e-04 9.996992225757395101e-01 2.234674950066258995e-20 1.146595483884411285e-09 2.128987940648771483e-57 1.213826101499787195e-20
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
2.969078354754534094e-20 5.103037197207020097e-32 3.003012019069856607e-23 1.397195989090769220e-67 3.734681257290246762e-45 2.186291339314399484e-30 2.888052200786112717e-02 3.369225181457645804e-07 1.769808749467512987e-74 9.711191410696206061e-01
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
9.728427518339399945e-44 3.843853968909878895e-59 5.015302285993022968e-01 4.984697677945576499e-01 3.606139788161889922e-09 2.193833474908348341e-30 1.880084048140090914e-24 1.497250256247238351e-58 2.740263932293225123e-16 1.311475335475141112e-20
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
3.657204442800605082e-01 6.342794904129739342e-01 1.317652856484653195e-28 1.178331291647229848e-15 4.360589190837454577e-37 3.080796734809626434e-09 3.528133885244303865e-20 1.027182097744618041e-27 2.710797904713699479e-75 6.222616780070606949e-08
4.052337325349418010e-10 2.414883446102348996e-58 5.992227555230469935e-66 1.514054783152407724e-46 8.414216919195608730e-90 8.026029917615256423e-30 1.000218914056784755e-100 9.998157572834261986e-01 1.842423113401637082e-04 1.918434486263659171e-20
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
