1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
2.465013568569825739e-12 2.153156706684121057e-54 4.407117403111771581e-01 5.592882596862682743e-01 8.957235409673510606e-14 1.241865382602743237e-31 8.473570647832234262e-28 1.000000000000000020e-100 2.067594472598142710e-50 1.000000000000000020e-100
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
4.258545663480332324e-56 1.713100806109921840e-45 2.183364785665050722e-47 7.942861436519240833e-53 1.000000000000000020e-100 6.635465728383139703e-06 4.627334434264470117e-25 2.020596374591476823e-100 1.217803658069898775e-41 9.999933645342717892e-01
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
4.519234948337780063e-46 2.103026593368321085e-03 3.680643671607845334e-48 1.000000000000000020e-100 6.178355352104635659e-16 2.195854125606601714e-15 2.014102784578142996e-04 6.671849690645793585e-01 3.305105940601977266e-01 3.394034320092748089e-12
1.059152329787634540e-15 1.683807332686000921e-83 7.300746787746454717e-12 1.939724030106641203e-13 1.000000000000000020e-100 1.738325277055857160e-68 2.281861818362964881e-18 1.578380870392790415e-46 9.490095567107345519e-76 9.999999999925041072e-01
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
3.173658760156428039e-73 1.332007155081591984e-49 3.879145322198570773e-60 1.293745267518146911e-04 4.075451851023135434e-08 1.272306626755823562e-42 1.952286616967629455e-03 3.344558246213829023e-01 6.634624734803792334e-01 1.000000000000000020e-100
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
2.443379078831698444e-26 6.133470516106051746e-05 1.676583320261079758e-05 1.083818615900792361e-37 9.999218974938212101e-01 1.010837140121667798e-09 1.977928968875402112e-28 7.178035399982406254e-15 9.569707991465141150e-10 4.716884525776151250e-53
2.329400281715910126e-01 1.766804715329629016e-01 2.350527422659099419e-01 3.553267532010766505e-01 4.828459410898367104e-09 7.488286846230530205e-40 2.835353392902390574e-58 2.383512476112634405e-19 1.000000000000000020e-100 1.320214505221138414e-55
1.923912886065848854e-55 1.045110839256591062e-55 4.126470537412095104e-28 1.563483828124468903e-61 9.999999999999998890e-01 1.000000000000000020e-100 5.081942452654131196e-17 2.809614819129234329e-42 8.469726783036909149e-22 1.521819082473581552e-19
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
4.662521207123227692e-29 9.332943996046750993e-80 3.479068968895027946e-43 2.028714310068438457e-83 1.013106521181468805e-20 2.430481257365221397e-30 2.502820210952260631e-22 3.444852877036874150e-01 2.695231076865476916e-01 3.859916046097649489e-01
2.591358002494968814e-82 4.337267038945639911e-29 8.734032495400540718e-73 4.737780531818932506e-22 2.570313748157305057e-03 2.074205209460657173e-75 1.000000000000000020e-100 4.961439792391131309e-01 5.012844920024159823e-01 1.215010313740623635e-06
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
5.656301303602662130e-82 1.454141319347831460e-41 4.493747022781017231e-01 5.505762833395962952e-01 2.594538668574736875e-12 1.447371122602681312e-67 2.754535599723202869e-23 6.967162861102903828e-11 3.559524546445657176e-37 4.901431003579407751e-05
5.238658135922067416e-01 4.761336440811877457e-01 3.011931417705662897e-15 2.682173653451209321e-87 9.745635273224443813e-62 7.131422570611489136e-20 4.484490688010889401e-39 7.827550495332884452e-41 3.737126218515733423e-31 5.423266023699030155e-07
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
1.368101039240633150e-69 1.691196554598944714e-35 9.647090503939442351e-05 8.090381513212651208e-90 8.273838740697032156e-58 1.936504507776490303e-01 5.140721252144352799e-02 2.615025236561179245e-01 2.946171017639683809e-01 1.987262403757817930e-01
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
1.059624801748904409e-45 2.484337735043642961e-60 2.305070453767466096e-06 2.747229677245808133e-45 1.436557084124484280e-94 1.206190223113753207e-01 9.139289362243334380e-03 2.896679122172047330e-10 3.855010802676132691e-26 8.702393829662596891e-01
1.629469480024253334e-54 1.941503645198665851e-28 7.813589134166728236e-13 2.505604903197508521e-20 1.642019288891546913e-01 5.833197460903931653e-01 2.524783250196496742e-01 1.103509769152957402e-21 1.806618665990127705e-28 2.124286466760779170e-14
5.818398236282995205e-07 3.225903390235102604e-04 3.696467112039795132e-15 1.603831484743054473e-05 1.413615213233227960e-02 1.157966389023508238e-28 1.000000000000000020e-100 3.734626510923830245e-01 1.636197540006385232e-01 4.484422322809479833e-01
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
8.395603204467119184e-34 2.565723585132962824e-10 1.188561619091337701e-01 9.669061875163190156e-02 9.892517990208811048e-25 7.270191290413479945e-55 5.520694168300367377e-31 1.151268561702941375e-66 4.236015925868354241e-19 7.844532190826619678e-01
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
