5.463624574634437514e-04 2.093827483077371002e-04 1.603479870351948167e-04 4.057748614509838108e-09 3.388232105723618798e-05 3.426997193487303639e-03 8.826405506269896506e-03 8.698058524096979188e-04 1.690236331640896511e-04 1.423219725034266525e-02
5.463624574634420167e-04 2.093827483078377141e-04 1.603479870350959374e-04 4.057748710417684659e-09 3.388232105742830860e-05 3.426997193487386906e-03 8.826405506270014467e-03 8.698058524096996535e-04 1.690236331642700623e-04 1.423219725034269301e-02
5.463624574634420167e-04 2.093827483077180182e-04 1.603479870351740000e-04 4.057748614323490859e-09 3.388232105722534596e-05 3.426997193487300170e-03 8.826405506270007528e-03 8.698058524096875105e-04 1.690236331640688344e-04 1.423219725034265831e-02
9.472276854240442578e-02 9.868579652891484866e-02 4.082650369975606153e-01 6.482799362836826340e-01 1.081283868912075036e-01 8.012087331804014501e-02 6.705194965143229657e-02 1.198821636900268967e-01 1.116087230003670050e-01 1.720335668742152546e-01
5.463624574634229347e-04 2.093827483078160301e-04 1.603479870351740000e-04 4.057748712552207686e-09 3.388232105741096137e-05 3.426997193487386906e-03 8.826405506269889567e-03 8.698058524098800648e-04 1.690236331642639908e-04 1.423219725034267219e-02
9.472276860506458063e-02 9.868579652891484866e-02 9.950348274136298909e-02 1.053304898281055002e-01 1.081283868937938930e-01 8.005160444775184791e-02 6.705194965143229657e-02 1.198821636900268689e-01 1.116087230003669911e-01 1.844752753992776606e+00
5.463624574634420167e-04 2.093827483078351120e-04 1.603479870351930819e-04 4.057748712548819555e-09 3.388232105743264541e-05 3.426997193487303639e-03 8.826405506270014467e-03 8.698058524096857758e-04 1.690236331642709297e-04 1.423219725034268607e-02
9.472276860506459450e-02 8.838672874645750466e-02 9.950348274136300297e-02 1.053304898281055002e-01 1.081283868937728126e-01 8.012087331796921563e-02 6.567400293538003253e-02 8.586000324659384120e-01 1.831827357635990583e-01 1.720335667868657104e-01
9.472276860502928941e-02 9.868579652891484866e-02 9.950348256332947061e-02 1.053304898226599257e-01 1.081283868937939069e-01 8.012087331804014501e-02 6.705194965143219943e-02 1.198821636900268828e-01 1.116087230003669911e-01 1.844849604337917892e+00
5.463624574634420167e-04 2.093827483078160301e-04 1.603479870350950701e-04 4.057748614286221410e-09 3.388232105742136971e-05 3.426997193487286292e-03 8.826405506269910384e-03 8.698058524096892452e-04 1.690236331642743992e-04 1.423219725034267913e-02
5.463624574634420167e-04 2.093827483077162835e-04 1.603479870350976721e-04 4.057748614719902279e-09 3.388232105742136971e-05 3.426997193487303639e-03 8.826405506269917323e-03 8.698058524096857758e-04 1.690236331640792428e-04 1.423219725034267219e-02
5.463624574634420167e-04 2.093827483078333773e-04 1.603479870351948167e-04 4.057748712552207686e-09 3.388232105722231019e-05 3.426997193487300170e-03 8.826405506269903445e-03 8.698058524096996535e-04 1.690236331640809775e-04 1.423219725034267219e-02
5.463624574634437514e-04 2.093827483077162835e-04 1.603479870351948167e-04 4.057748710614196303e-09 3.388232105742093603e-05 3.426997193487286292e-03 8.826405506269903445e-03 8.698058524096996535e-04 1.690236331642596540e-04 1.423219725034268607e-02
9.472276860506458063e-02 9.868579652891504295e-02 9.950348274136298909e-02 1.043271632710391639e-01 1.081277411052571913e-01 8.012087331804014501e-02 5.813155598408605712e-02 1.718079536595784884e-01 8.903395911761116110e-01 1.720335668742152546e-01
5.463624574633414027e-04 2.093827483077397023e-04 1.603479870350985395e-04 4.057748712555595818e-09 3.388232105723792270e-05 3.426997193487206494e-03 8.826405506269917323e-03 8.698058524096840410e-04 1.690236331640809775e-04 1.423219725034268607e-02
5.463624574634229347e-04 2.093827483077188856e-04 1.603479870350768555e-04 4.057748712552207686e-09 3.388232105741052769e-05 3.426997193487282822e-03 8.826405506270007528e-03 8.698058524096892452e-04 1.690236331642631235e-04 1.423219725034267913e-02
9.472276860506456675e-02 9.816855676141425513e-02 9.934020430368194210e-02 1.053304898281052920e-01 2.277026848645390622e+00 8.012085388106118811e-02 6.705194965143229657e-02 1.198821636898005916e-01 1.116087042142497598e-01 1.720335668742150881e-01
8.979211213943777414e-02 3.273291543709237750e-02 8.480125011404723856e-02 2.354879779313328869e-01 1.081283000836285590e-01 8.012087331804014501e-02 6.705194965143231045e-02 1.198821636900268689e-01 1.116087230003669911e-01 1.720335668742150881e-01
9.472276860506437246e-02 9.868579652891484866e-02 9.950348274136297522e-02 1.053304898281052920e-01 2.278013075080906447e+00 8.012087331804013113e-02 6.705194965143053409e-02 1.198821636900268828e-01 1.116087230003669911e-01 1.720335668742152269e-01
