9.617419288040081338e-02 1.015551568116143805e-01 9.316834472890268837e-02 9.628543577369841344e-02 1.359912652646417253e-01 1.047721534672992616e-01 7.262881632786612196e-02 1.132459772666534747e-01 8.505361320390762703e-02 1.926355014274521160e+00
9.620743374119690439e-02 1.015551568116143805e-01 9.316834472832014047e-02 9.628543577369838569e-02 2.062389715150096503e+00 1.047721534718709657e-01 7.262881632786612196e-02 1.132459772666534609e-01 8.505361320390761315e-02 1.574396781548878799e-01
4.003839904936044858e-04 6.677768793295806374e-05 7.255150132452724276e-04 3.933858581205255944e-04 3.548145844744037686e-03 1.563594389904048032e-06 6.131775827385544525e-03 2.665782815822644036e-04 2.135166589647768953e-03 9.252750955179717129e-03
4.003839904936842831e-04 6.677768793293681338e-05 7.255150132453695722e-04 3.933858581205255944e-04 3.548145844744055033e-03 1.563594389884749233e-06 6.131775827385745753e-03 2.665782815824621621e-04 2.135166589647768953e-03 9.252750955179710191e-03
4.003839904935836691e-04 6.677768793303395789e-05 7.255150132453678374e-04 3.933858581206244737e-04 3.548145844744044625e-03 1.563594389903939612e-06 6.131775827385627792e-03 2.665782815822522606e-04 2.135166589647772423e-03 9.252750955179710191e-03
4.003839904935836691e-04 6.677768793293507865e-05 7.255150132453661027e-04 3.933858581206244737e-04 3.548145844744037686e-03 1.563594390102131769e-06 6.131775827385631261e-03 2.665782815824474170e-04 2.135166589647869567e-03 9.252750955179717129e-03
4.003839904935836691e-04 6.677768793293464497e-05 7.255150132453661027e-04 3.933858581206227389e-04 3.548145844744051564e-03 1.563594390004661994e-06 6.131775827385645139e-03 2.665782815824595600e-04 2.135166589647768953e-03 9.252750955179696313e-03
4.003839904935854038e-04 6.677768793293681338e-05 7.255150132452672235e-04 3.933858581206210042e-04 3.548145844744041155e-03 1.563594389882472409e-06 6.131775827385627792e-03 2.665782815822531279e-04 2.135166589647768953e-03 9.252750955179508963e-03
4.003839904935854038e-04 6.677768793293898178e-05 7.255150132452724276e-04 3.933858581206244737e-04 3.548145844744051564e-03 1.563594389906758537e-06 6.131775827385655547e-03 2.665782815822644036e-04 2.135166589647772423e-03 9.252750955179703252e-03
9.620750654016921311e-02 1.013861964827027506e-01 9.316814060532098429e-02 9.628543577369839956e-02 1.349241210661747958e-01 1.047721534718709657e-01 7.262881632786592767e-02 7.083322044612411217e-01 3.840167021860303453e-01 1.574396781548876856e-01
9.620750654016919923e-02 1.015551568108781361e-01 9.316834472890249408e-02 9.628543577369839956e-02 1.359912652646416975e-01 9.076151065393109896e-01 3.176628230553788512e-01 1.132459772666534609e-01 8.505361320390701640e-02 1.574396781548165480e-01
4.003839904935836691e-04 6.677768793293941546e-05 7.255150132452724276e-04 3.933858581206227389e-04 3.548145844744041155e-03 1.563594389982869530e-06 6.131775827385631261e-03 2.665782815822565974e-04 2.135166589647748137e-03 9.252750955179696313e-03
4.003839904935854038e-04 6.677768793295806374e-05 7.255150132452915096e-04 3.933858581205273292e-04 3.548145844744055033e-03 1.563594390004661994e-06 6.131775827385652078e-03 2.665782815822800161e-04 2.135166589647772423e-03 9.252750955179529779e-03
4.003839904935888733e-04 6.677768793293681338e-05 7.255150132452724276e-04 3.933858581205273292e-04 3.548145844744041155e-03 1.563594389884423973e-06 6.131775827385638200e-03 2.665782815822513932e-04 2.135166589647668339e-03 9.252750955179710191e-03
