7.224182499565259818e-02 8.244067729177274595e-01 1.353080043106400142e-64 1.050584667807202340e-12 2.011946965571531234e-20 1.033514020855695742e-01 6.043007086252132971e-38 1.660904663382527518e-25 3.206713988388182086e-40
1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01
2.640621035205629210e-37 4.574668284313227981e-32 1.498157394365864122e-63 1.532907446586105381e-07 9.999998467092223731e-01 3.288249869843834808e-14 9.768615072196321024e-44 2.024855137877214986e-56 1.000000000000000020e-100
1.610188854763944406e-59 6.046809299889411289e-44 7.354908869910610997e-21 7.481536221081829165e-48 9.999811092925794398e-01 4.021033832075849673e-94 2.887974329549503278e-54 1.889070742050146431e-05 6.251197592675630139e-23
1.516781878065859029e-11 1.632312266692907526e-82 5.963272301283410965e-24 1.294300735836333556e-10 9.999999998554021108e-01 1.000000000000000020e-100 1.563889290944315593e-97 3.545140159533084324e-31 1.203456632874608677e-18
7.134428387286367820e-41 3.586477899151794173e-21 9.999999948072463285e-01 9.930380429033258018e-55 5.192753541260673643e-09 2.862798598007610646e-17 5.813296874333824202e-30 2.337297926282125537e-33 1.177040982994348547e-52
1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01 1.111111111111111049e-01
2.019572805512386079e-49 2.367588482315756688e-21 2.875298876829583513e-30 9.999999999999998890e-01 2.136797458698443345e-69 9.147056844327740439e-100 1.000000000000000020e-100 2.859803267343802114e-42 1.000000000000000020e-100
5.635699712203847665e-17 4.096062674364041933e-23 3.095533058991205536e-62 2.113859342233412846e-30 9.999700025352221688e-01 1.177315717930242590e-65 2.999746477765442693e-05 1.146753239474305465e-77 2.994803825343379936e-57
6.332884525015419861e-05 5.656586847370472876e-41 4.243326450302536307e-57 2.819189945712924361e-03 9.971174812090368711e-01 4.370074461771456167e-34 3.686047694172401694e-34 1.201159526856254387e-37 1.330199661404077516e-82
